question,old_id,new_id,diff_type,timestamp,old_traceid,new_traceid,position,total_diff_count,source_combo
昨夜至今发布的上市公司公告中重大事件,,AN202507231714202366_6,only_in_new,2025-07-23 20:41:39,,c8b3daab-93ed-44e0-8e8f-4e896afd531b,,12,old_1×new_2
昨夜至今发布的上市公司公告中重大事件,,AN202507231714227627_7,only_in_new,2025-07-23 20:41:39,,c8b3daab-93ed-44e0-8e8f-4e896afd531b,,12,old_1×new_2
昨夜至今发布的上市公司公告中重大事件,,AP202507231714044669_4,only_in_new,2025-07-23 20:41:39,,c8b3daab-93ed-44e0-8e8f-4e896afd531b,,12,old_1×new_2
昨夜至今发布的上市公司公告中重大事件,,CR34b6d2b5f5928a136417c45e31e74f7a_3,only_in_new,2025-07-23 20:41:39,,c8b3daab-93ed-44e0-8e8f-4e896afd531b,,12,old_1×new_2
昨夜至今发布的上市公司公告中重大事件,,AP202507221713439814_3,only_in_new,2025-07-23 20:41:39,,c8b3daab-93ed-44e0-8e8f-4e896afd531b,,12,old_1×new_2
昨夜至今发布的上市公司公告中重大事件,,AP202507231714021649_4,only_in_new,2025-07-23 20:41:39,,c8b3daab-93ed-44e0-8e8f-4e896afd531b,,12,old_1×new_2
A股和港股，你觉得哪个更适合投资新手？,CRd483dbfe50543e48f99a944e2944c396_2,,only_in_old,2025-07-23 20:44:02,ead9b589-a542-4fa4-8c4b-5e9fb0ff17f7,,,2,old_1×new_1
A股和港股，你觉得哪个更适合投资新手？,,AP202507191711672418_1,only_in_new,2025-07-23 20:44:02,,9fd88225-a926-4e37-bfdb-6817993d970e,,2,old_1×new_1
光启技术的关系协同,CRfca0fba84014081c8503c1feb8a6da59_1,,only_in_old,2025-07-23 20:45:07,286eb5e1-2bba-4979-9276-0ba7baa358dd,,,2,old_1×new_2
光启技术的关系协同,,CR7eb14de470f1fc5e4a2bbee0b89ded62_2,only_in_new,2025-07-23 20:45:07,,5677fc3c-3d2b-4a1e-bcf1-08b87eeee128,,2,old_1×new_2
周线缩量100%的股票,CR6110f907d18a2d35d8770a4169588c35_1,,only_in_old,2025-07-23 20:46:38,89fba91b-b55c-49ae-aa88-a0f0f336cbff,,,2,old_1×new_1
周线缩量100%的股票,,CR16910f38be41f8e4bff87e47154c1e2a_3,only_in_new,2025-07-23 20:46:38,,9b12aec4-05a0-4eed-9c30-616bf2341562,,2,old_1×new_1
爆仓后市场对风控系统需求变化？,AN202507211713103019_160,,only_in_old,2025-07-23 20:49:02,b7415b1c-9a8d-46f6-bc2b-3b0d436bc02c,,,4,old_1×new_3
爆仓后市场对风控系统需求变化？,CRa33fb09afbf727a08cacb9fd196c0073_2,,only_in_old,2025-07-23 20:49:02,b7415b1c-9a8d-46f6-bc2b-3b0d436bc02c,,,4,old_1×new_3
爆仓后市场对风控系统需求变化？,,CRcd075582e798c296f7ecc542fb6b4dcf_1,only_in_new,2025-07-23 20:49:02,,0c3b9c90-1176-4d63-b2b1-5a330e3d84d7,,4,old_1×new_3
爆仓后市场对风控系统需求变化？,,CRb1b0a7dca30489a66181e7f1c0dd7cda_2,only_in_new,2025-07-23 20:49:02,,0c3b9c90-1176-4d63-b2b1-5a330e3d84d7,,4,old_1×new_3
诺德股份是否是妖股,CR363a7a4e1d23e1d9854e771b60939fd4_1,,only_in_old,2025-07-23 20:53:40,6b6b3e0b-5c25-4afd-a141-d11b9be55c3d,,,12,old_1×new_3
诺德股份是否是妖股,CRda0b6aa77fabafc7b3bebb3c78939a6a_1,,only_in_old,2025-07-23 20:53:40,6b6b3e0b-5c25-4afd-a141-d11b9be55c3d,,,12,old_1×new_3
诺德股份是否是妖股,CR9bfefbc9164a4fb9440fda65252ff3e6_1,,only_in_old,2025-07-23 20:53:40,6b6b3e0b-5c25-4afd-a141-d11b9be55c3d,,,12,old_1×new_3
诺德股份是否是妖股,CR1d44710be12c499b1ea04484a6c48508_2,,only_in_old,2025-07-23 20:53:40,6b6b3e0b-5c25-4afd-a141-d11b9be55c3d,,,12,old_1×new_3
诺德股份是否是妖股,CRc68239d62deddf0aafea0aa527540690_1,,only_in_old,2025-07-23 20:53:40,6b6b3e0b-5c25-4afd-a141-d11b9be55c3d,,,12,old_1×new_3
诺德股份是否是妖股,CR7ccfb039b2c01507d5a0c62ad7fceaa3_1,,only_in_old,2025-07-23 20:53:40,6b6b3e0b-5c25-4afd-a141-d11b9be55c3d,,,12,old_1×new_3
诺德股份是否是妖股,,AN202507181711236113_4,only_in_new,2025-07-23 20:53:40,,f6eb072e-858f-4bd7-b850-f80daf979d2d,,12,old_1×new_3
诺德股份是否是妖股,,AN202506231696202798_5,only_in_new,2025-07-23 20:53:40,,f6eb072e-858f-4bd7-b850-f80daf979d2d,,12,old_1×new_3
诺德股份是否是妖股,,AN202506191693823527_1,only_in_new,2025-07-23 20:53:40,,f6eb072e-858f-4bd7-b850-f80daf979d2d,,12,old_1×new_3
诺德股份是否是妖股,,CR74355a5e8e5eafe47b0155ee09ce6be1_2,only_in_new,2025-07-23 20:53:40,,f6eb072e-858f-4bd7-b850-f80daf979d2d,,12,old_1×new_3
诺德股份是否是妖股,,AN202504211660060881_516,only_in_new,2025-07-23 20:53:40,,f6eb072e-858f-4bd7-b850-f80daf979d2d,,12,old_1×new_3
诺德股份是否是妖股,,AN202507231714006967_9,only_in_new,2025-07-23 20:53:40,,f6eb072e-858f-4bd7-b850-f80daf979d2d,,12,old_1×new_3
硫化物固态电池用硫酸锂,CR561c006edd9ae1c833b09c2e8932b71f_2,,only_in_old,2025-07-23 20:54:04,f8b30e91-aad9-4ff1-993f-3765980f65f3,,,2,old_1×new_1
硫化物固态电池用硫酸锂,,AP202507231714155265_2,only_in_new,2025-07-23 20:54:04,,13b18d5a-1b28-4e8f-b2a9-e14c16a39870,,2,old_1×new_1
中科星图2016~2024年的营业收入、净利润复合增长率,AN202503171644453377_60,,only_in_old,2025-07-23 20:57:46,14de8b8e-5ec8-4fc2-a7fb-469d920eee83,,,2,old_1×new_2
中科星图2016~2024年的营业收入、净利润复合增长率,,CR164d642e140f418b892ed93faea76543_2,only_in_new,2025-07-23 20:57:46,,342b9577-5b71-4697-a0e9-b2679dbabea5,,2,old_1×new_2
公司控股大股东拍卖公司股份属于利好还是利空,CR648f6998db49b977bcf3e23e8d6f4fcc_2,AP202506291699348224_6,order_diff,2025-07-23 20:59:31,fdf3a9da-5c63-499e-aa3b-057c3224fb7c,1fe73d97-5597-42a7-baa7-3ed77af129fb,13,2,old_1×new_1
公司控股大股东拍卖公司股份属于利好还是利空,AP202506291699348224_6,CR648f6998db49b977bcf3e23e8d6f4fcc_2,order_diff,2025-07-23 20:59:31,fdf3a9da-5c63-499e-aa3b-057c3224fb7c,1fe73d97-5597-42a7-baa7-3ed77af129fb,14,2,old_1×new_1
卡尔美体育相关的个股,CRc512d47101944632a5b12699905a5949_2,,only_in_old,2025-07-23 21:00:04,57cac7f9-58e5-4753-b9cc-ebf5e8891337,,,4,old_1×new_1
卡尔美体育相关的个股,WC367c8574b17242d687d85b2218c2040d_4,,only_in_old,2025-07-23 21:00:04,57cac7f9-58e5-4753-b9cc-ebf5e8891337,,,4,old_1×new_1
卡尔美体育相关的个股,,CR38c2c48dbbb0f0f6f795d04b5ec6e5f7_5,only_in_new,2025-07-23 21:00:04,,4ce3e796-6d16-4ee0-a07a-ad6eae5f7ec6,,4,old_1×new_1
卡尔美体育相关的个股,,CR38c2c48dbbb0f0f6f795d04b5ec6e5f7_2,only_in_new,2025-07-23 21:00:04,,4ce3e796-6d16-4ee0-a07a-ad6eae5f7ec6,,4,old_1×new_1
科力远被国资收购,AN202505191675534091_23,,only_in_old,2025-07-23 21:00:32,458e0a1c-e0d4-495c-8e23-45c07ff36c48,,,4,old_3×new_2
科力远被国资收购,CR416ac412352cb907222c321848a54852_2,,only_in_old,2025-07-23 21:00:32,458e0a1c-e0d4-495c-8e23-45c07ff36c48,,,4,old_3×new_2
科力远被国资收购,,AN202505191675534092_21,only_in_new,2025-07-23 21:00:32,,1ba7fa4a-adb9-4f3d-989e-2c01dc5f67e0,,4,old_3×new_2
科力远被国资收购,,AN202502271643564837_7,only_in_new,2025-07-23 21:00:32,,1ba7fa4a-adb9-4f3d-989e-2c01dc5f67e0,,4,old_3×new_2
兴y股份的公司名称,AN202506301700467190_66,,only_in_old,2025-07-23 21:01:00,9012cc65-d466-4461-bb8a-6d76a7e13af5,,,6,old_1×new_1
兴y股份的公司名称,AN202506201694591040_12,,only_in_old,2025-07-23 21:01:00,9012cc65-d466-4461-bb8a-6d76a7e13af5,,,6,old_1×new_1
兴y股份的公司名称,CR9615fe239bc8b97707c29d03f87fb2da_9,,only_in_old,2025-07-23 21:01:00,9012cc65-d466-4461-bb8a-6d76a7e13af5,,,6,old_1×new_1
兴y股份的公司名称,,20241230132309163322160_3,only_in_new,2025-07-23 21:01:00,,b1f65332-1940-4d7f-8879-47fc4860d929,,6,old_1×new_1
兴y股份的公司名称,,AN202505011665289956_30,only_in_new,2025-07-23 21:01:00,,b1f65332-1940-4d7f-8879-47fc4860d929,,6,old_1×new_1
兴y股份的公司名称,,AN202507231714233991_1198,only_in_new,2025-07-23 21:01:00,,b1f65332-1940-4d7f-8879-47fc4860d929,,6,old_1×new_1
歌儿微的聆讯日期,AN202506041684765434_47,,only_in_old,2025-07-23 21:02:37,d3410f8a-1f61-473d-ae0b-0926b288b988,,,2,old_3×new_2
歌儿微的聆讯日期,,CR62bccc48744409f8291c3a85d9fc8993_4,only_in_new,2025-07-23 21:02:37,,852ee107-26fb-4eab-84c1-b8da674d8d3e,,2,old_3×new_2
澜起科技H股芯片未来发展规划,CRb585ff28e657c93b8b7ba1357a6a6be3_5,,only_in_old,2025-07-23 21:05:55,1d48954e-569b-4215-a0d7-77618c7d6015,,,6,old_2×new_2
澜起科技H股芯片未来发展规划,CRafa30ac589d0c59bf9676141746bf7bf_2,,only_in_old,2025-07-23 21:05:55,1d48954e-569b-4215-a0d7-77618c7d6015,,,6,old_2×new_2
澜起科技H股芯片未来发展规划,CRd7857f57387d1e4eae837e17d77581f6_2,,only_in_old,2025-07-23 21:05:55,1d48954e-569b-4215-a0d7-77618c7d6015,,,6,old_2×new_2
澜起科技H股芯片未来发展规划,,CRb6553a124851ca79680de8a57531e0bf_1,only_in_new,2025-07-23 21:05:55,,7398b1f5-72fb-4a2f-b95d-385e8776b37e,,6,old_2×new_2
澜起科技H股芯片未来发展规划,,AN202507111707066884_439,only_in_new,2025-07-23 21:05:55,,7398b1f5-72fb-4a2f-b95d-385e8776b37e,,6,old_2×new_2
澜起科技H股芯片未来发展规划,,AN202507111707066883_1,only_in_new,2025-07-23 21:05:55,,7398b1f5-72fb-4a2f-b95d-385e8776b37e,,6,old_2×new_2
茂化实华的港口股份数据,CR99dedcfe4756c00d7c11af0b25e66520_2,,only_in_old,2025-07-23 21:06:12,758371e9-6406-46d3-8e8e-f1b839e36e0e,,,6,old_1×new_3
茂化实华的港口股份数据,CR3875152e1f573f37616f27e0a9f23c86_1,,only_in_old,2025-07-23 21:06:12,758371e9-6406-46d3-8e8e-f1b839e36e0e,,,6,old_1×new_3
茂化实华的港口股份数据,CR2268e636b2730ff181e55d3bc6853bdb_2,,only_in_old,2025-07-23 21:06:12,758371e9-6406-46d3-8e8e-f1b839e36e0e,,,6,old_1×new_3
茂化实华的港口股份数据,,AN202504281664016849_10,only_in_new,2025-07-23 21:06:12,,146d4b2a-8889-4283-a3ed-a91c2860c4b2,,6,old_1×new_3
茂化实华的港口股份数据,,AN202506251697421877_2,only_in_new,2025-07-23 21:06:12,,146d4b2a-8889-4283-a3ed-a91c2860c4b2,,6,old_1×new_3
茂化实华的港口股份数据,,AN202507111707004329_2,only_in_new,2025-07-23 21:06:12,,146d4b2a-8889-4283-a3ed-a91c2860c4b2,,6,old_1×new_3
中原环保有很多债务收不回来,CRd0febad8bd183fee9432194812628d8d_4,,only_in_old,2025-07-23 21:07:08,af2dd5cb-a327-4727-9139-ff0c06b04770,,,2,old_2×new_3
中原环保有很多债务收不回来,,CRa2dff529e0babde44627b7bf2f33310c_7,only_in_new,2025-07-23 21:07:08,,238e0dd4-d411-412f-8336-450a3605b211,,2,old_2×new_3
中远海能主要的航运走哪里,CRc7219ee28f8e0ecf92d8c61a1332ad09_4,,only_in_old,2025-07-23 21:08:16,c6d08844-f276-466c-84f8-b20cbd10aaf1,,,4,old_1×new_1
中远海能主要的航运走哪里,CR22cde55329cdfe053620f81047daae6a_2,,only_in_old,2025-07-23 21:08:16,c6d08844-f276-466c-84f8-b20cbd10aaf1,,,4,old_1×new_1
中远海能主要的航运走哪里,,AN202503261647816816_40,only_in_new,2025-07-23 21:08:16,,6d50d6fc-d370-4849-ac10-7a6246334916,,4,old_1×new_1
中远海能主要的航运走哪里,,AP202504021650496330_2,only_in_new,2025-07-23 21:08:16,,6d50d6fc-d370-4849-ac10-7a6246334916,,4,old_1×new_1
渤海汽车跌幅,CR90681a4896f5e787b06a257aa2db2ba6_2,,only_in_old,2025-07-23 21:08:28,dd45fc22-24bd-4b61-afa0-d9576eb572a5,,,2,old_1×new_2
渤海汽车跌幅,,CR36fac65b8278024e915a7944c48b9e00_1,only_in_new,2025-07-23 21:08:28,,f0fac679-50e9-407c-be58-8a40f0fbbcc5,,2,old_1×new_2
上市五年以上，非st，估值在20-30%分位,CR432525f9d871e0b50605199a41e68bf5_19,,only_in_old,2025-07-23 21:09:59,96728444-4562-4af7-9ed0-656622dda494,,,2,old_2×new_1
上市五年以上，非st，估值在20-30%分位,,AP202507231714265911_2,only_in_new,2025-07-23 21:09:59,,dbb8d452-9b34-478d-adbe-0e6578895426,,2,old_2×new_1
领湃科技是否会ST,CR061d2a638e9ae0b551d27c7d57e6fa64_2,,only_in_old,2025-07-23 21:13:58,723e8687-4a36-49a9-8e4c-2340973f05e4,,,2,old_1×new_1
领湃科技是否会ST,,CRed5f871ff710e19c56e839a9e55a28a6_1,only_in_new,2025-07-23 21:13:58,,20abfb43-11f7-460d-b4c7-d48eada19b34,,2,old_1×new_1
俄罗斯是否会炸了以色列,CRea90940b600020c825193f2887ccf1b5_1,,only_in_old,2025-07-23 21:18:07,3d1af29a-ff17-4b41-ac77-0c6423ad06b8,,,6,old_2×new_1
俄罗斯是否会炸了以色列,CR6ce47abae638a801239533c88f6a4a1f_3,,only_in_old,2025-07-23 21:18:07,3d1af29a-ff17-4b41-ac77-0c6423ad06b8,,,6,old_2×new_1
俄罗斯是否会炸了以色列,CR9912d2529751b4940e70daecf266018a_3,,only_in_old,2025-07-23 21:18:07,3d1af29a-ff17-4b41-ac77-0c6423ad06b8,,,6,old_2×new_1
俄罗斯是否会炸了以色列,,CR2dd50b490e1ee121b958610c929aaaf5_1,only_in_new,2025-07-23 21:18:07,,3b54b252-312f-45e3-89d7-0d379bb9c4a1,,6,old_2×new_1
俄罗斯是否会炸了以色列,,CR3f9a48ec9e3c8f4a5bd2f7006fcf0824_5,only_in_new,2025-07-23 21:18:07,,3b54b252-312f-45e3-89d7-0d379bb9c4a1,,6,old_2×new_1
俄罗斯是否会炸了以色列,,CRf515805d706a41eb92d4adac48768467_5,only_in_new,2025-07-23 21:18:07,,3b54b252-312f-45e3-89d7-0d379bb9c4a1,,6,old_2×new_1
周线五日线上穿十日线同时MACD黑线上穿黄线,CR725cf490b9fcf7ff5d98b23dd215591f_1,,only_in_old,2025-07-23 21:19:53,9e34fe04-3871-4b68-a094-b8850a9f1f4b,,,2,old_1×new_3
周线五日线上穿十日线同时MACD黑线上穿黄线,,CRcc0d21d801c3f9b5873b072ec931b7a8_1,only_in_new,2025-07-23 21:19:53,,e745dcc5-2d81-476b-aa53-01522dffbf66,,2,old_1×new_3
蔚蓝锂芯股票期权行权条件达成,AN202506091687688295_18,,only_in_old,2025-07-23 21:22:56,e93c783f-12f7-4739-b7c5-1250d5e8bfd2,,,2,old_1×new_2
蔚蓝锂芯股票期权行权条件达成,,CRf329d79957e5f7f05bc68d50783e66bf_2,only_in_new,2025-07-23 21:22:56,,6d51e102-bf9e-4b94-8672-8f2788017f34,,2,old_1×new_2
短线etf选哪个好？,CR0c18692c1156b1eb2fafcd4dc3e8bcb8_5,,only_in_old,2025-07-23 21:23:17,c0acc08a-7280-40f0-8fc4-5e0284e725d3,,,4,old_1×new_1
短线etf选哪个好？,CRc59b9e4fe414016c7792981b987be4d9_2,,only_in_old,2025-07-23 21:23:17,c0acc08a-7280-40f0-8fc4-5e0284e725d3,,,4,old_1×new_1
短线etf选哪个好？,,AN202507211712812373_19,only_in_new,2025-07-23 21:23:17,,624dee52-97cf-412f-b587-74659e5bc749,,4,old_1×new_1
短线etf选哪个好？,,AP202507141708600966_2,only_in_new,2025-07-23 21:23:17,,624dee52-97cf-412f-b587-74659e5bc749,,4,old_1×new_1
联建光电是否有激光武器,CRafb50a2aec462ea1e1ba73bb6e36bbac_3,CRad9c73984358c44ba161e3749f8d094f_1,order_diff,2025-07-23 21:24:12,7749f12a-e9e8-4629-bf98-633e5e1a5c8b,7937a776-3ede-4a27-8a71-d00e86c55dea,8,5,old_1×new_2
联建光电是否有激光武器,CRad9c73984358c44ba161e3749f8d094f_1,CR85e21117e846781cf33c897ecbe25020_2,order_diff,2025-07-23 21:24:12,7749f12a-e9e8-4629-bf98-633e5e1a5c8b,7937a776-3ede-4a27-8a71-d00e86c55dea,9,5,old_1×new_2
联建光电是否有激光武器,CR85e21117e846781cf33c897ecbe25020_2,CR347a0c0f20f35893cd1d112b9b3bcc85_1,order_diff,2025-07-23 21:24:12,7749f12a-e9e8-4629-bf98-633e5e1a5c8b,7937a776-3ede-4a27-8a71-d00e86c55dea,10,5,old_1×new_2
联建光电是否有激光武器,CR347a0c0f20f35893cd1d112b9b3bcc85_1,CRafb50a2aec462ea1e1ba73bb6e36bbac_1,order_diff,2025-07-23 21:24:12,7749f12a-e9e8-4629-bf98-633e5e1a5c8b,7937a776-3ede-4a27-8a71-d00e86c55dea,11,5,old_1×new_2
联建光电是否有激光武器,CRafb50a2aec462ea1e1ba73bb6e36bbac_1,CRafb50a2aec462ea1e1ba73bb6e36bbac_3,order_diff,2025-07-23 21:24:12,7749f12a-e9e8-4629-bf98-633e5e1a5c8b,7937a776-3ede-4a27-8a71-d00e86c55dea,12,5,old_1×new_2
